Customer_ID,Monthly_Charge,Data_Usage_GB,Call_Usage_Minutes,Customer_Satisfaction_Score,Contract_Length_Months,Number_of_Complaints,Device_Type,Churn_Status,International_Call_Minutes,Roaming_Usage_Minutes,Add_on_Services_Opted
CUST_219,71.97063192377718,67.17856535670785,885.4784556095152,3,12,1,Tablet,Yes,171.29747139779354,99.45591406097397,1
CUST_220,87.93787283953424,30.959655064829885,201.32235137074332,6,36,1,Feature Phone,Yes,122.36478305909493,42.00722952521643,0
CUST_221,72.60903138402747,95.33203841378898,733.3173797147161,2,24,0,Tablet,Yes,198.43434498393034,60.795770268360926,3
CUST_222,65.46468826683773,19.35049971918552,586.6286289804193,9,36,1,Smartphone,No,264.5709854290378,10.476253645144007,0
CUST_223,27.493981426247398,46.07180609904718,186.88102317589673,1,12,1,Tablet,Yes,122.81673935502553,45.42278238068692,1
CUST_224,49.41726424475468,94.64351241592189,317.7044454329551,6,36,0,Tablet,No,86.9642038601579,23.87658940039733,2
CUST_225,41.216189414538036,44.87409510798162,111.1636326495833,6,24,1,Tablet,No,4.354528358282639,83.5564798571235,1
CUST_226,39.51917147032668,65.65996502808812,521.8911689180552,5,24,1,Feature Phone,Yes,172.45171135796247,78.39195848675399,4
CUST_227,97.84084438019565,42.77146780646546,371.1387346840003,5,12,1,Tablet,Yes,120.68243022943005,82.41799996253584,3
CUST_228,51.44781797334083,31.05044422312365,638.5217358679829,1,36,0,Tablet,Yes,112.39476570444862,72.36094377579514,1
CUST_229,91.36372441416907,98.47787655618369,367.5140269377555,10,36,2,Feature Phone,Yes,54.88059638526376,83.26832236200512,2
CUST_230,70.49109007978103,43.88673059992909,369.9272003562862,5,36,2,Feature Phone,No,129.0166035573823,20.082875017492086,0
CUST_231,83.58490428333187,89.93942434951776,768.873878858443,2,24,1,Feature Phone,No,295.3325860750105,45.20437765798017,3
CUST_232,60.21096744841537,26.845687559653186,143.3285523805181,7,12,5,Feature Phone,No,89.3262461016733,69.18468799459681,1
CUST_233,66.15231077010873,25.244946882382912,912.6054956727885,3,36,0,Smartphone,Yes,179.91132402243005,63.73924979351349,2
CUST_234,59.401415505509114,7.957737874028579,867.0374869520633,4,24,1,Smartphone,No,232.94606439470004,71.63544828740869,1
CUST_235,35.61943902384356,66.90834841070908,701.0242149037658,3,24,1,Tablet,Yes,224.7473469529595,22.42583831512317,4
CUST_236,77.79616922092043,40.01000265375731,633.8994130966458,3,24,0,Smartphone,No,98.63228624777722,9.843470904498975,3
CUST_237,42.46178899526846,87.11403373476551,903.072248325687,4,36,0,Tablet,Yes,183.25802505505513,91.68065780747764,0
CUST_238,21.945277314516307,49.95494113569793,266.797161575843,5,36,1,Smartphone,No,261.37940558104714,56.01718955673584,2
CUST_239,71.63778367257342,96.97837565189856,171.07224597174576,1,36,1,Feature Phone,No,4.634228319923384,15.382592450741095,1
CUST_240,34.16885435256391,22.62492399179651,315.5591529185843,4,36,1,Feature Phone,Yes,130.7203070529923,79.34365818873616,3
CUST_241,95.23668674823314,87.51920095578302,815.1204508301712,8,36,0,Smartphone,No,67.28202547257158,91.49299366292826,1
CUST_242,96.31428616020699,78.77670101521547,131.20324005383497,10,36,0,Smartphone,No,116.58968711965169,16.956351857110906,3
CUST_243,93.18915121763588,78.23757524118494,624.5261515751407,7,36,1,Tablet,Yes,124.7968823925725,81.74124552691106,4
CUST_244,49.61269602043555,85.25440667110433,995.893764572179,9,36,0,Tablet,Yes,224.00128943599108,93.32250613191283,1
CUST_245,21.236529322309394,77.29727913958489,870.1264844537855,5,36,1,Tablet,Yes,28.146561718632945,93.83616002960173,4
CUST_246,94.26548500701803,64.49093055498446,569.3011201392305,10,24,1,Feature Phone,Yes,153.77517093975314,91.41564616535011,2
CUST_247,54.254731865385146,17.46826337982682,157.2768183579781,4,36,2,Feature Phone,Yes,169.2584375396236,54.64210123601028,4
CUST_248,97.33238552349357,8.089987051668931,848.2361629471388,8,12,2,Feature Phone,No,148.2472810655413,35.621131725386924,3
CUST_249,97.08959816714022,92.48054554249025,639.0806573594895,9,24,2,Feature Phone,Yes,219.56197591881605,0.7272807694009287,2
CUST_250,88.24075643738881,63.58177987947011,203.43969735361014,7,36,1,Tablet,No,115.13737677205421,6.091222687152708,1
CUST_251,43.55591136556686,80.67104264273675,184.47155634102057,7,12,0,Feature Phone,No,283.49011909202284,42.88390152973906,1
CUST_252,50.807818288154024,50.74462339369226,918.6641374929332,5,36,0,Feature Phone,Yes,144.5410327616824,39.93261463915103,3
CUST_253,88.09093372134855,16.144277951427476,702.2802366442706,4,12,0,Feature Phone,No,171.36417288443926,18.47139095698832,0
CUST_254,45.35376041250221,16.89265025924229,846.3581193850799,10,12,1,Feature Phone,No,247.65924700402482,39.54800280316568,0
CUST_255,33.5594197348874,70.12870228675229,891.0810102540406,1,12,3,Smartphone,Yes,82.57083177933674,17.46500654553681,1
CUST_256,64.54410099666802,45.87906001544896,614.59511684349,10,12,2,Tablet,No,22.56060862884074,84.87912527758405,3
CUST_257,94.89238193286248,24.049849036531988,565.7017165795371,10,24,0,Tablet,Yes,212.33519350874477,29.819487787559883,0
CUST_258,75.68238373399784,51.7014819404365,487.3846692888912,7,24,2,Feature Phone,Yes,144.9035566645136,59.856435015830996,4
CUST_259,65.6048936071492,11.09984902213774,385.25192901200734,1,12,0,Smartphone,Yes,268.9512752876984,50.28430619990868,1
CUST_260,27.77411950166148,60.287283181867885,491.1363647728406,1,36,0,Tablet,No,294.8040146167302,5.188207759399221,4
CUST_261,69.20057813593358,30.55437342133428,796.4916901571407,5,12,2,Tablet,No,119.73280517241875,94.22337194911663,3
CUST_262,99.20430800834106,80.76811456053288,641.7310879136185,9,24,0,Feature Phone,No,124.63170487789826,52.72259782504833,4
CUST_263,31.20672121892192,34.48438609773951,903.2709609593614,6,36,1,Feature Phone,No,122.38878066171793,32.50576433918153,0
CUST_264,61.46637218909894,48.245914162771115,499.042012941269,3,24,0,Tablet,Yes,97.36623291927783,15.812656963306825,0
CUST_265,90.18984575423643,6.10395129126956,646.3806208468786,3,24,1,Tablet,No,234.50612932991925,33.852663472683574,2
CUST_266,79.26148942033635,11.882454340483093,668.1767977827899,7,36,0,Smartphone,Yes,227.6987287472183,2.05116030233895,1
CUST_267,75.76125927962144,42.286887858635055,632.527446075693,6,12,1,Tablet,No,143.59346116515746,36.35581553482977,3
CUST_268,76.19872671896874,50.594189298126736,732.3703957769648,9,12,3,Tablet,No,13.398364913669624,53.14859273045048,1
CUST_269,48.75929209758041,62.001952071333854,313.69012153732564,6,12,0,Feature Phone,No,92.86779045392203,87.18662458509448,4
CUST_270,43.487347541159465,32.707944977383804,561.1273997912116,5,12,0,Tablet,No,87.69091396645126,68.73744176977976,3
CUST_271,84.74889243828109,71.02327918202154,193.8023225275129,10,36,2,Feature Phone,No,243.32617386007752,11.15823131332414,3
CUST_272,84.80907157433447,86.71162773297443,446.0601948803313,7,36,3,Tablet,Yes,26.27267202485242,14.77463244379611,0
CUST_273,89.3657854864083,79.08584394486823,538.9003617591379,1,36,0,Tablet,No,241.70261371281126,42.812336781837466,4
CUST_274,93.05924420451771,8.763788408093928,687.0018335909252,7,24,1,Tablet,No,200.7550956597429,19.570775163878785,0
CUST_275,60.90739190887503,50.64815998949375,955.4779473275831,3,36,0,Smartphone,No,219.73243773913478,2.7849777582755753,0
CUST_276,60.12130357497597,14.968366949726612,640.5859598935203,9,12,2,Feature Phone,No,129.66395627550705,80.50148801180703,2
CUST_277,83.86361431734201,27.99427650694011,769.2345245589038,6,24,2,Smartphone,Yes,203.91773880052745,1.9522570697994124,0
CUST_278,71.99711446222122,98.73294636037892,555.6394535456825,9,12,0,Tablet,No,182.70868341207475,83.06896051980141,1
CUST_279,76.15735018061628,18.53707657564376,670.6936282386981,5,12,0,Smartphone,Yes,230.69405856858884,14.410396303296602,3
CUST_280,83.66341355488808,52.39437457787883,163.83899452039608,7,36,3,Feature Phone,No,134.03095034047564,97.46784108071161,0
CUST_281,91.2004273454053,63.724794760221315,328.95242275766225,4,36,0,Tablet,Yes,141.84768746889074,60.38739118261901,1
CUST_282,47.03961254812286,71.73417220168987,425.66778388462484,7,12,0,Smartphone,Yes,193.07286682194606,73.49829716298954,4
CUST_283,50.04663621119552,58.16662493125684,525.2440195058623,1,12,1,Smartphone,Yes,32.42324809991649,11.048362796806488,3
CUST_284,27.51855518726952,5.928230504822448,141.08387095214536,7,24,0,Feature Phone,Yes,130.8733345092952,86.21040734514801,4
CUST_285,66.26241127969392,36.01382428317923,226.02168779798592,8,36,1,Smartphone,Yes,291.58525357794167,83.91923428715384,1
CUST_286,22.875381903739367,54.182606121547586,349.1328770121752,5,24,0,Feature Phone,No,11.265696018013681,65.29927315417177,4
CUST_287,57.24784145059681,13.347317418759168,974.3794218109456,2,24,1,Tablet,Yes,94.80141685991813,50.22748645953874,4
CUST_288,63.411570776606126,38.309558464872175,398.2123063927457,5,24,0,Tablet,No,94.23294572681122,72.14891731316725,4
CUST_289,42.92330017026275,8.154295335179825,533.8369523008743,6,12,2,Smartphone,Yes,190.03923577073178,0.5928215336878151,0
CUST_290,67.26666084552086,12.46495722972697,276.4879414645536,2,24,1,Tablet,Yes,31.74010782724197,59.244075539845944,0
CUST_291,22.440019995123954,42.70771123915163,649.7020639681914,6,24,2,Tablet,No,188.56320926365834,84.74061349292366,0
CUST_292,22.987855099937153,17.607996634090732,352.61489396437685,6,12,1,Smartphone,Yes,28.51207219548583,35.68998871747549,3
CUST_293,85.80804485277267,58.91638058484802,286.2933205945841,1,36,0,Tablet,Yes,28.486094225499304,10.828935648291683,1
CUST_294,48.81525131290103,70.49917206804024,564.9153656013812,1,36,1,Smartphone,Yes,218.45500715654467,42.087724974320615,0
CUST_295,30.16484101215078,81.05573641536287,104.95521924437874,10,24,0,Feature Phone,Yes,97.2405521498389,72.7104449058507,4
CUST_296,61.77946080438435,24.01427320325696,106.89762938430279,3,12,3,Feature Phone,No,293.22688431412433,10.730121037067253,4
CUST_297,81.59948424788887,20.910845314611628,297.161928191672,10,36,1,Feature Phone,Yes,11.205880930666478,20.604856021289,4
CUST_298,37.26568219974745,14.933944831768024,133.04922625073903,10,24,0,Smartphone,Yes,133.53199911539824,14.755184682869993,4
CUST_299,69.83123806552001,65.46087370664549,197.22317871762223,3,24,1,Smartphone,No,33.94078130220709,79.69477555752249,2
CUST_300,26.82779719950144,72.11519401625561,404.97458440487645,4,12,0,Tablet,No,105.4136900274326,6.2892622452486835,3
CUST_301,24.134537693488618,8.000683758435994,822.3271116218316,2,24,1,Tablet,Yes,299.4667351827152,68.6586502114433,1
CUST_302,62.50837052545184,93.94016339315053,614.8437790323708,9,36,0,Tablet,Yes,266.65275352155953,36.64569207531913,1
CUST_303,63.25080972880852,9.93727194688988,561.4009533607748,10,12,0,Tablet,No,14.497322656619072,75.57912428853022,0
CUST_304,70.99439211985653,56.423151853601695,364.1399408873095,7,36,1,Tablet,Yes,168.976753147705,96.43834187840376,2
CUST_305,78.08730669781292,72.36074934783706,938.5783474895347,7,36,2,Smartphone,No,194.3466914473307,11.45452995864823,1
CUST_306,98.06816635700277,87.74206675587813,457.3135371134725,6,36,1,Smartphone,Yes,62.8603871850377,31.438504106745846,3
CUST_307,61.30402786409562,72.83825855258064,178.38349011619434,3,24,0,Feature Phone,No,43.531672018935076,81.0125427718857,4
CUST_308,45.836517835299674,81.16416789163023,655.3598645060212,6,24,1,Feature Phone,No,271.314340399657,26.61583860511765,0
CUST_309,83.61489558149628,37.24776829156657,202.45455412894125,8,36,2,Feature Phone,No,290.644932445013,21.51205970460409,3
CUST_310,41.66658010096594,82.40838580591866,410.70082852152285,8,36,1,Feature Phone,Yes,297.56785719589254,82.53779778689717,1
CUST_311,55.11771365645089,12.61091040654414,556.670744846028,9,12,1,Smartphone,Yes,236.92853212039034,98.70823640059703,2
CUST_312,26.276510507381275,90.00758232575012,886.8002722166582,1,12,2,Smartphone,Yes,199.05062082157713,55.68805901479658,0
CUST_313,22.028059473236603,57.02127573460494,544.1919223061068,1,24,0,Smartphone,Yes,103.71907565789937,27.804874833333926,1
CUST_314,97.01187317423401,82.6432881464369,732.0328894284978,3,24,1,Tablet,No,51.419493697425736,39.856596160005395,0
CUST_315,86.87840964097647,47.97023702923851,993.5351550991634,3,12,1,Tablet,No,23.69417980986951,17.0130327383609,1
CUST_316,75.67793648749584,66.13988104366987,218.34020790818346,10,36,1,Feature Phone,No,207.9892405654476,76.18872788907525,4
CUST_317,52.71623555314159,55.008252788930754,347.25837296756754,8,24,2,Tablet,Yes,235.4170245538075,77.34740178227679,2
CUST_318,33.86354560566766,74.50100456675654,455.11846803788177,10,36,2,Smartphone,Yes,247.93609573649402,87.51209923824945,4
CUST_319,32.514963413686885,12.75484829290601,479.64536068494823,1,12,1,Feature Phone,Yes,274.1295009911396,2.6602563596563877,1
CUST_320,40.019431853167625,10.73344797910356,469.91896773899117,2,24,0,Feature Phone,No,263.9788690915121,56.19813416263793,3
CUST_321,63.938133176489636,28.47480723096391,916.8499023008994,2,24,2,Tablet,Yes,299.9223816774278,21.42554343431844,4
CUST_322,77.16767381600499,20.15674461075289,742.6293800201707,3,12,0,Feature Phone,Yes,73.21920329017539,34.08830154923571,3
CUST_323,72.8157901374185,87.81943882625916,647.1146926816334,6,24,0,Tablet,No,228.99228456366316,78.49556152865075,1
CUST_324,42.39471175567543,25.82532879901421,378.43544607650387,1,12,0,Tablet,No,175.9378537124393,19.203365236149615,2
CUST_325,96.38922245305552,97.70719930281747,841.4113457991652,2,24,0,Feature Phone,Yes,78.37353973607472,63.83417505810897,3
CUST_326,79.03175333566148,37.00510021825515,959.55446033649,1,12,0,Tablet,No,294.57159668608284,65.45661912235981,1
CUST_327,64.34832420091206,22.30120199042643,839.0784542952039,5,24,1,Tablet,Yes,269.36943143227563,95.40939149023006,3
CUST_328,68.93765969874818,80.02135817853552,101.40859467232562,7,36,0,Tablet,No,38.55470053323493,77.5160928528937,4
CUST_329,53.568004994223195,67.57723867258323,672.7612331650663,8,36,1,Tablet,No,7.847502697025954,80.36351471536935,1
CUST_330,39.81847916009259,52.3285930630482,146.02184329789065,10,36,0,Feature Phone,No,206.49922869980307,53.16007490178934,4
CUST_331,48.47781429210093,57.75953733907497,331.8464983003497,1,24,0,Smartphone,Yes,181.23918865696055,18.678080716237066,0
CUST_332,80.62768883714952,73.32416893586506,153.57223031299452,7,24,0,Smartphone,Yes,280.74468723334377,42.55633657183516,1
CUST_333,21.15147909038047,26.70320042647338,643.4159076544489,5,36,1,Tablet,Yes,70.20158614811095,54.94895735118204,3
CUST_334,29.2858112405533,99.65172202539048,717.9309221433462,10,36,3,Tablet,No,25.316384368496113,67.84192517137123,0
CUST_335,23.68021136174022,97.6053504039444,203.0388742593146,1,12,2,Tablet,No,77.76460013159594,60.77091118319272,4
CUST_336,23.25830418551761,66.780940202959,445.45499474048154,3,12,1,Smartphone,No,5.678292153439035,39.397782891724354,4
CUST_337,88.43684672088058,23.95653283826879,510.61285805998784,7,12,0,Tablet,No,10.767825356679728,26.531310699584143,3
CUST_338,76.29262875040189,69.62168303097268,432.1477195848249,10,36,0,Feature Phone,Yes,274.4573417762279,16.82308432036831,0
CUST_339,57.93390632698602,11.858848853021705,208.92250043667374,1,36,2,Feature Phone,Yes,105.60497475056349,69.38453862722663,2
CUST_340,27.82673285208012,7.9119877095515765,477.0530111687279,7,36,1,Feature Phone,Yes,123.2427003029042,64.5398674312485,3
CUST_341,59.32927000934659,29.4798744085653,776.0602430275763,5,12,1,Smartphone,No,5.511496361431323,68.73724657578066,4
CUST_342,57.87774166244525,48.94918089023505,163.90689807992993,1,24,0,Tablet,No,81.15653405155398,37.252745280279484,1
CUST_343,33.856149592801216,87.48588801379616,172.1620126737131,1,36,2,Tablet,Yes,241.4177951224293,26.240782257074503,0
CUST_344,54.70813193903784,74.08106162779926,419.2941626523858,1,24,1,Tablet,No,184.64728790001575,75.97213286809253,2
CUST_345,51.88037875178988,75.5571195139982,947.5531404570326,9,24,1,Smartphone,Yes,226.1341803259246,77.36473950553341,1
CUST_346,69.26800784417732,45.42186677256716,701.7153820506227,3,24,1,Smartphone,No,134.16412223813552,45.56163739668406,0
CUST_347,70.8074920694115,37.86382429196148,710.8029610053084,5,12,3,Smartphone,No,92.918766525399,61.190408476732415,3
CUST_348,23.62432078176356,40.24868248353726,425.72799175407846,10,24,0,Smartphone,Yes,144.8430279985111,37.35196642317412,3
CUST_349,49.9690091701177,98.82670855492549,634.2947120876846,9,36,2,Feature Phone,Yes,96.92132052172535,70.19472001198068,0
CUST_350,70.0687932571389,8.810373184185835,109.11806562496903,6,12,1,Smartphone,No,251.69132900222039,83.57215966478712,2
CUST_351,60.250900686407014,87.36799213163262,672.486441768588,9,36,3,Smartphone,Yes,89.30211467785372,68.82332773356494,0
CUST_352,88.51918729506578,59.97416381437738,921.9582528186131,8,36,0,Smartphone,Yes,197.92909213592515,51.25826268471365,1
CUST_353,72.69549052951561,46.66846482301109,651.3161215103372,8,12,1,Tablet,No,41.094666692858354,45.86579594923703,1
CUST_354,33.034754166514375,73.89947773943797,886.3287341197106,1,36,0,Tablet,No,206.05994812047297,64.23196509757443,3
CUST_355,25.645499792034386,51.233549435346774,751.5757499194845,9,36,1,Tablet,No,273.9899134800101,67.98108916013302,0
CUST_356,71.39354225650524,87.97520761775775,208.5025747633212,6,12,2,Feature Phone,Yes,182.5749463919725,55.8729443524539,3
CUST_357,22.120904843329747,90.56667708106956,912.2079765572576,9,36,1,Feature Phone,No,167.95661401034317,62.4942275107395,2
CUST_358,66.86204650187706,45.063488052978265,159.7994599201974,3,24,1,Smartphone,No,288.3354804064921,9.658868249453223,1
CUST_359,95.2184193139966,31.2986407373299,580.5707252929874,3,36,1,Tablet,No,188.2189665947539,95.17655161423268,4
CUST_360,66.03793423007032,61.27328121636941,227.9234114141119,6,24,1,Feature Phone,No,77.86512998192478,79.0773063732034,4
CUST_361,51.05359409652175,91.67451783358564,110.53594965781366,9,36,0,Tablet,No,87.71730715432213,37.39278697067838,0
CUST_362,71.46305747538825,25.012907955538324,479.83083411487513,7,12,3,Feature Phone,Yes,211.59199276077817,56.281261095363,0
CUST_363,56.660231239321334,64.18182543853086,365.53663688874065,3,12,0,Feature Phone,No,220.63097816765588,4.732453013642135,4
CUST_364,63.6493431452748,64.99822090878945,537.4004444178427,3,36,0,Smartphone,No,91.04886953670456,4.122781399906039,0
CUST_365,95.317184702122,74.64573712945169,619.4798980610957,2,12,1,Smartphone,Yes,103.60319337789906,25.07983351119627,1
CUST_366,50.88821102406194,17.498930087089683,139.36516507805263,9,36,0,Feature Phone,No,297.3169526217261,68.97016423646232,2
CUST_367,96.89524510591313,73.0033716447984,210.70296561137107,3,12,2,Smartphone,No,30.58576487408323,85.21477478000116,2
CUST_368,92.4280513564851,91.3580894632359,602.7781568053829,5,24,0,Feature Phone,Yes,121.3935085320298,55.91858799798484,3
CUST_369,35.663290783143715,22.069895342672986,408.8506178553924,9,36,1,Feature Phone,No,18.734259359252235,53.21327395823524,1
CUST_370,25.548904070013236,27.566615867768377,756.2561387945032,8,24,2,Tablet,Yes,246.32350859947232,40.2309533791466,0
CUST_371,28.062240110194132,97.28253393395576,687.0624837327457,2,24,2,Smartphone,No,27.703751683629672,16.159795595802116,0
CUST_372,21.45774605212398,22.19281050740153,861.0439266909161,3,36,0,Smartphone,Yes,202.20220693881333,11.835410132658753,3
CUST_373,27.555436860474273,86.16658387011002,723.2435440023028,2,24,1,Smartphone,Yes,16.945027201044617,76.06797612209661,3
CUST_374,74.64054187330855,51.766396362563306,486.9379696511333,8,36,0,Tablet,No,201.85651134290734,92.75035512965756,0
CUST_375,25.695091876818317,28.486952068301818,705.6699601549891,6,24,0,Tablet,Yes,252.91108407831098,45.828321638627315,0
CUST_376,45.5180504235009,87.72124062088858,347.8430568298767,6,36,0,Tablet,Yes,119.6464580772172,65.94456587156382,1
CUST_377,87.59002487755636,47.30399922525322,375.6821489003914,9,36,1,Smartphone,No,156.63794802965307,91.44576508809412,3
CUST_378,21.86175485886607,53.90764862332057,810.086643928714,8,12,0,Smartphone,No,120.46252140158474,9.011363293414455,1
CUST_379,85.15747860711487,39.12717009297774,501.77756476142395,4,36,1,Smartphone,Yes,90.14662758979168,77.04814531190299,0
CUST_380,42.548381981872,61.33033088631811,818.5423064665173,4,36,0,Tablet,No,240.97902018813846,61.68168843755751,4
CUST_381,29.4531862097325,20.53476789557716,840.1801363014506,9,24,3,Tablet,Yes,81.6007721192969,59.86371788298614,4
CUST_382,75.73897322913206,42.15274598191727,871.8061038951554,1,36,0,Feature Phone,Yes,216.8830273168341,29.25404284815698,0
CUST_383,70.31542774239071,97.09417062185231,924.9717122570866,2,12,0,Tablet,No,61.85912377656068,68.38933547776769,3
CUST_384,90.19776108216423,29.522676106607115,487.8866984619666,2,24,1,Feature Phone,No,74.95613882349888,79.47977548207766,4
CUST_385,78.80568350431086,67.38998313142275,386.98013648902497,6,24,0,Smartphone,Yes,100.93834877316368,11.285816494369715,3
CUST_386,84.27847443078788,35.89305610134601,623.9788719347025,4,12,1,Tablet,No,176.74691321813646,53.35214309809838,4
CUST_387,42.562765805704515,78.47994694022707,434.0551810938648,10,24,1,Smartphone,No,136.32669574786235,10.126518098740966,3
CUST_388,34.195163502377824,17.432997768243233,640.9667501202097,3,24,2,Smartphone,Yes,223.54344294834613,87.25740192976446,4
CUST_389,80.04918013126867,97.13299928246175,735.0272763794421,3,24,0,Smartphone,Yes,64.07019010085769,50.76367226563473,3
CUST_390,84.54677914138112,48.110006431445726,719.5645166429232,3,24,2,Smartphone,Yes,3.201686354650235,80.79656892607574,1
CUST_391,99.24041136005387,27.424794017914074,437.0975983181092,6,12,0,Tablet,Yes,232.96724153556602,36.808563766621425,3
CUST_392,53.00941415291412,11.982190996351203,250.17418152887754,8,12,2,Smartphone,Yes,246.49480016402174,12.507822681632542,1
CUST_393,49.761446863422655,21.12700098331637,487.4764046159868,7,24,1,Feature Phone,Yes,17.844048932516866,4.149930438571148,1
CUST_394,82.11303685935974,54.37852511282168,228.33472967371787,4,24,1,Tablet,No,183.27225664751896,28.15096207723755,0
CUST_395,47.264283220241424,37.0153017609722,901.0873316654275,4,12,3,Smartphone,Yes,113.46203516192338,24.423370036407853,1
CUST_396,94.46058604828518,83.7439197588479,411.28971466407165,10,12,0,Tablet,No,238.16869655835504,56.035197401996186,2
CUST_397,88.67302014744095,45.93431474787156,239.0137725009914,2,12,0,Feature Phone,No,262.32436625894354,2.1738838063707355,1
CUST_398,54.319522190001464,28.62785589582484,122.90298391517578,1,24,2,Smartphone,Yes,255.30113003917472,52.057054429917336,3
CUST_399,80.06968542331978,63.62877372738286,681.2401476578358,9,24,0,Feature Phone,No,233.16127420525564,39.177174201200316,1
CUST_400,80.36342992677459,72.14383560411736,673.2120857092689,2,36,0,Smartphone,Yes,80.71566862264888,57.71222699144422,3
CUST_401,28.24990950687461,20.868981250590238,406.5437499231625,8,12,1,Feature Phone,No,243.566893070495,70.24175281503646,3
CUST_402,92.20423253436533,20.92382554739018,164.54069996288592,9,24,1,Smartphone,Yes,160.04354277188781,63.4091945079839,2
CUST_403,60.42018979582857,8.483785558686582,468.6660054057088,4,12,2,Tablet,Yes,15.826984449627247,98.46443693733663,1
CUST_404,86.11659728861933,74.95819143123585,380.0957455570542,8,24,0,Smartphone,Yes,137.0816549694747,13.826534387687106,1
CUST_405,45.603968082448944,68.06143012407148,709.4085757615085,9,12,1,Tablet,Yes,282.647375108998,42.97370089297785,4
CUST_406,91.64185827969604,50.089933196232316,645.2013245074213,10,24,1,Smartphone,No,266.3578049206658,42.483073664331116,4
CUST_407,51.13613429873305,85.19619265207373,428.134355377786,10,36,0,Smartphone,No,30.679284299134814,41.705320370292064,0
CUST_408,20.86701211842387,81.53866453025505,296.1032988294911,5,36,0,Feature Phone,No,223.23800571431107,66.37983920426683,3
CUST_409,92.4305581135411,60.60866461769145,989.2323695400327,7,12,1,Feature Phone,No,241.73785978747043,48.982806054672245,2
CUST_410,27.302934142890685,87.48577164875957,508.6014590765034,10,24,0,Feature Phone,No,81.41645647102945,51.74325598129631,4
CUST_411,45.54509100723319,24.554914953492982,719.4468122022133,4,24,1,Smartphone,Yes,141.4825712223277,43.23559921467647,1
CUST_412,96.0049573640644,15.632363842784148,226.49767082052472,1,12,0,Smartphone,Yes,213.2963824391049,99.16994610185625,0
CUST_413,96.04857175500449,30.626213094114014,537.0307296934579,3,24,1,Smartphone,Yes,131.71244664634438,92.75613488190422,2
CUST_414,65.87503104986288,10.42325132848491,124.78304788251894,5,12,0,Tablet,Yes,33.83907565997308,30.772418936437095,1
CUST_415,70.54697697358394,55.46110516009804,554.909606119405,3,24,2,Tablet,Yes,211.76473340451648,11.159392476666719,1
CUST_416,55.87564175826558,93.97754076802134,967.6156664059321,7,12,3,Smartphone,No,273.49160692059104,83.97647240386028,3
CUST_417,43.456861735845166,8.737636363508416,445.7860416872202,9,24,0,Feature Phone,Yes,195.74541852184726,99.71702514257245,3
CUST_418,46.29316362959328,16.600441830952548,135.09641131742043,6,12,0,Feature Phone,Yes,232.1402245707102,29.26088940396455,4
CUST_419,73.80147648616307,47.95890768692635,127.86021182740917,10,24,0,Feature Phone,No,107.50876069734855,35.778492584176625,4
CUST_420,80.1899623550144,93.71812666515096,449.1880839521825,1,36,2,Smartphone,No,54.959473537990455,94.16331814852029,1
CUST_421,83.32632349806788,35.0348299727913,244.02244281687464,7,24,0,Feature Phone,Yes,192.83209848548776,71.11295180030899,1
CUST_422,83.16945142356431,53.18730682539728,121.01688669536732,3,12,1,Smartphone,Yes,98.33136175236567,29.563833177963616,4
CUST_423,27.29648824389523,8.94942160978725,780.5922525551591,5,36,1,Tablet,No,258.02205569693785,58.10464912839151,4
CUST_424,59.553624376206514,19.092604091398442,512.6707079937016,10,24,2,Feature Phone,Yes,36.78841499340197,94.4229579364256,1
CUST_425,24.604700801331543,98.72986168109045,360.3202947753891,4,36,2,Tablet,Yes,130.03910991993712,81.18131069457786,2
CUST_426,63.96231058589884,96.68627616142433,910.0748647148326,10,24,2,Feature Phone,Yes,119.01828014051576,74.18327137286596,1
CUST_427,55.32244010987016,5.469298188768914,204.52506418047307,5,36,1,Smartphone,No,281.4161560661789,73.69963117270224,2
CUST_428,91.01633462066398,95.4221196152077,960.3269460597872,5,12,2,Smartphone,Yes,45.940440181321165,17.802032429227033,2
CUST_429,48.07320100416629,65.71639409247254,382.57004563961755,6,24,1,Smartphone,Yes,2.9540475036032854,82.46812392279365,1
CUST_430,29.36536131420847,87.4522379794021,899.5633050778131,10,24,3,Smartphone,No,71.42556384213528,27.611863244345813,0
CUST_431,31.43933456422687,48.20028628521661,642.6485888315154,10,12,1,Feature Phone,No,246.08305793059634,93.03666579015295,4
CUST_432,80.92085053739778,53.98162271502877,844.0366237673387,6,36,1,Tablet,No,62.79654481410512,36.4639991013783,3
CUST_433,69.45744506530089,51.44042512440742,985.6118468894178,8,12,0,Smartphone,Yes,72.26341911164481,85.76603970422565,1
CUST_434,28.08981408982322,68.35210446687992,359.5648940368711,8,12,0,Feature Phone,No,38.96964136104324,26.623349451780143,2
CUST_435,26.728544489199795,18.266869201849726,965.0219368668337,9,36,0,Tablet,Yes,214.63086098296213,51.45269365822405,1
CUST_436,76.0775305167296,7.847491037904406,450.53370541217834,8,12,0,Smartphone,No,20.75225715162515,10.688529548906056,4
CUST_437,25.821040509135482,34.25334445116314,446.9607142632301,2,24,2,Tablet,Yes,99.36249069855648,66.0118902996174,2
CUST_438,85.7488047432285,71.94467245998143,406.3483938290551,10,24,1,Smartphone,No,84.74961798628937,83.60792751668383,3
