Campaign_ID,Customer_ID,Campaign_Type,Response,Revenue_Impact
1245,1894,App Notification,Positive,295.2377198233472
1909,1895,SMS,Positive,104.4538807734993
1182,1896,App Notification,Negative,480.1829890288051
1488,1897,App Notification,Negative,214.3991217470692
1629,1898,Social Media,Positive,255.6512390845306
1396,1899,Social Media,Negative,230.62760195353738
1514,1900,Email,Negative,62.533836670724625
1959,1901,SMS,Positive,65.45903995360278
1215,1902,App Notification,Positive,303.06720174487526
1223,1903,App Notification,Negative,276.0460265698265
1100,1904,Social Media,Negative,493.92299353989415
1887,1905,Email,Positive,168.45581897577443
1583,1906,Email,Positive,215.8149461931223
1354,1907,Social Media,Negative,494.5380119627192
1662,1908,Social Media,Negative,71.54720385139723
1719,1909,App Notification,Positive,339.18578093476276
1867,1910,SMS,Negative,95.74055502527928
1712,1911,Email,Positive,475.8794342010399
1806,1912,Email,Positive,179.6396393521975
1825,1913,Social Media,Negative,416.3439390256716
1529,1914,Social Media,Positive,460.06544124435794
1624,1915,Email,Positive,431.1571603412914
1181,1916,SMS,Positive,300.605917914775
1798,1917,App Notification,Positive,488.03745875634473
1485,1918,App Notification,Positive,354.47247604569407
1319,1919,Email,Positive,403.76576033526607
1809,1920,SMS,Negative,159.85447886060683
1036,1921,App Notification,Negative,238.267932082993
1110,1922,App Notification,Positive,319.184092860268
1993,1923,SMS,Negative,115.61543224089253
1750,1924,SMS,Positive,484.57784585104463
1616,1925,Email,Positive,99.36841754103088
1837,1926,Social Media,Negative,379.7871473454412
1867,1927,Social Media,Positive,76.10805373460275
1758,1928,App Notification,Negative,96.18812697497401
1205,1929,Email,Negative,330.5000680563809
1511,1930,SMS,Negative,253.6172347753813
1360,1931,Email,Positive,51.63976340514719
1343,1932,Social Media,Positive,227.14966397148402
1352,1933,SMS,Negative,162.54056680710693
1882,1934,Email,Positive,442.212985227967
1809,1935,App Notification,Positive,368.63967885394845
1881,1936,Email,Positive,381.87491165516303
1978,1937,Email,Positive,477.9271219325879
1540,1938,SMS,Positive,369.4368293094703
1372,1939,SMS,Positive,122.25718878974503
1453,1940,App Notification,Negative,471.7904053631791
1642,1941,App Notification,Negative,100.89845893942378
1145,1942,Email,Positive,136.67364296696297
1852,1943,Social Media,Positive,178.31513794892996
1924,1944,Social Media,Positive,128.79528197467053
1563,1945,App Notification,Negative,58.244598339644085
1372,1946,SMS,Positive,256.62021790344687
1041,1947,Social Media,Positive,359.5857381192337
1307,1948,App Notification,Positive,239.5522558927303
1419,1949,Email,Positive,155.64880443760865
1222,1950,SMS,Positive,447.3067024606705
1903,1951,Email,Positive,224.73535845224743
1991,1952,Email,Negative,427.49694746363593
1207,1953,SMS,Negative,130.32436307767688
1725,1954,Email,Positive,200.02170259202038
1126,1955,Social Media,Positive,411.5794314285085
1001,1956,Email,Positive,63.70091465156786
1562,1957,Email,Negative,464.2204384600493
1910,1958,Social Media,Negative,228.45025568432936
1359,1959,App Notification,Negative,490.09185289972373
1016,1960,SMS,Positive,365.61195900703956
1652,1961,SMS,Positive,477.2266785030943
1181,1962,Social Media,Positive,79.79460794808003
1383,1963,Email,Negative,374.9064045771174
1226,1964,Social Media,Positive,443.9582195591533
1664,1965,SMS,Negative,494.4041223918443
1713,1966,SMS,Positive,65.03180375405566
1108,1967,App Notification,Negative,87.41430536822106
1586,1968,Email,Negative,379.25791881167584
1928,1969,Social Media,Positive,67.51664001522087
1589,1970,Email,Positive,55.11595604905406
1609,1971,SMS,Negative,295.28223526672343
1149,1972,SMS,Positive,288.2587500317079
1427,1973,Email,Positive,326.0753299449962
1643,1974,Email,Positive,56.33742518500026
1363,1975,SMS,Negative,276.4835086538801
1153,1976,Social Media,Positive,179.00774605649366
1640,1977,SMS,Positive,390.2269382933288
1009,1978,Email,Positive,206.69258899432015
1611,1979,Social Media,Positive,210.46796558785962
1001,1980,App Notification,Positive,344.40517722207807
1540,1981,Email,Negative,347.29946385437273
1920,1982,Email,Positive,76.2354857924137
1470,1983,App Notification,Positive,331.7020103455001
1380,1984,App Notification,Positive,346.03352156560265
1989,1985,Social Media,Positive,255.88564007082798
1827,1986,SMS,Positive,422.53934850871207
1088,1987,App Notification,Negative,54.09504157307958
1780,1988,Email,Positive,485.7686324325134
1679,1989,Email,Negative,219.21122303936224
1673,1990,SMS,Positive,318.064261677509
1802,1991,SMS,Negative,65.44641753879401
1509,1992,Social Media,Negative,369.0051446321758
1590,1993,SMS,Positive,294.66530614393105
1550,1994,SMS,Negative,482.16430783610593
1553,1995,Email,Negative,240.13881522090432
1979,1996,Email,Positive,374.84291932974327
1234,1997,SMS,Positive,83.40250314676345
1213,1998,Social Media,Negative,79.03897934087283
1792,1999,App Notification,Positive,477.05345950576975
1653,2000,App Notification,Positive,163.98706467904134
1338,2001,Social Media,Positive,460.57774287061994
1621,2002,Email,Negative,89.43049568136948
1597,2003,App Notification,Negative,336.98264864972253
1214,2004,Social Media,Positive,298.2127006499153
1768,2005,App Notification,Negative,484.7803158463256
1508,2006,Social Media,Positive,231.8058499593203
1422,2007,Email,Negative,71.78299504368691
1797,2008,SMS,Positive,263.3353883047215
1644,2009,SMS,Negative,420.88346724252364
1733,2010,Email,Positive,73.60942680070836
1454,2011,Email,Positive,66.28768399884146
1445,2012,Email,Negative,419.788073982705
1252,2013,SMS,Positive,420.7888290997382
1716,2014,Social Media,Positive,139.99052627380655
1158,2015,SMS,Positive,345.864286527375
1134,2016,SMS,Negative,78.9223967914254
1126,2017,Email,Negative,394.52472889259985
1757,2018,Social Media,Negative,187.33850490796692
1284,2019,App Notification,Negative,153.73038254757506
1050,2020,SMS,Negative,354.93964668034306
1984,2021,Social Media,Positive,460.2013741660416
1716,2022,App Notification,Positive,68.67722764451005
1239,2023,Social Media,Positive,114.68149413172277
1884,2024,Email,Positive,165.07814537534182
1078,2025,Social Media,Negative,467.5086883454081
1178,2026,SMS,Negative,444.7216209293087
1861,2027,App Notification,Positive,458.22759805308203
1966,2028,App Notification,Negative,220.2675447899482
1836,2029,App Notification,Negative,154.23382505800805
1013,2030,Social Media,Negative,136.24747288584263
1093,2031,App Notification,Positive,446.87889306249775
1022,2032,App Notification,Positive,154.05013513422227
1079,2033,Email,Positive,288.8775710611329
1343,2034,SMS,Positive,199.28267738538344
1554,2035,App Notification,Positive,274.52094723941786
1567,2036,Social Media,Positive,205.5951582683912
1404,2037,SMS,Negative,181.82692222986333
1106,2038,App Notification,Positive,242.295350575629
1925,2039,SMS,Positive,199.81649152371045
1459,2040,App Notification,Negative,427.86108705928893
1756,2041,App Notification,Negative,311.2954746567151
1364,2042,App Notification,Negative,129.27516239274956
1423,2043,Email,Negative,156.17556484085847
1093,2044,SMS,Positive,74.0990739450871
1101,2045,Email,Positive,184.85988506024754
1533,2046,Email,Positive,351.28317104336236
1385,2047,Social Media,Positive,132.33126645885363
1918,2048,App Notification,Negative,94.6410605939538
1617,2049,Email,Positive,194.4569237260771
1214,2050,Social Media,Positive,325.6350050707196
1469,2051,SMS,Negative,262.7510205983266
1189,2052,SMS,Negative,199.48561766217423
1541,2053,Email,Positive,447.32829107021325
1154,2054,Social Media,Positive,260.85096388052136
1993,2055,App Notification,Positive,254.7710017239661
1458,2056,SMS,Positive,64.2455409854411
1732,2057,Social Media,Positive,337.7042742106716
1036,2058,SMS,Positive,256.70519802555594
1325,2059,App Notification,Positive,115.28471246242559
1527,2060,Social Media,Positive,159.68263190269317
1123,2061,App Notification,Positive,141.0636793029517
1019,2062,Email,Positive,104.94419941655705
1841,2063,App Notification,Negative,245.9936151494542
1941,2064,SMS,Negative,213.47917471522828
1869,2065,Email,Positive,212.05537028413707
1228,2066,App Notification,Positive,163.18767559023428
1378,2067,Email,Positive,246.39194008415336
1329,2068,App Notification,Positive,296.38535188898487
1747,2069,Social Media,Positive,325.17579727392416
1408,2070,Email,Negative,148.92155184843597
1314,2071,App Notification,Negative,377.5295280043427
1725,2072,Email,Negative,62.163082053265526
1671,2073,App Notification,Negative,387.6981049847112
1656,2074,App Notification,Negative,177.33542035943438
1217,2075,Email,Negative,216.5003880613673
1463,2076,Email,Negative,311.32009862476633
1393,2077,Social Media,Positive,324.70312716983324
1144,2078,Social Media,Positive,239.51959586123942
1897,2079,Email,Positive,472.05452632248574
1577,2080,SMS,Negative,436.24644059443307
1028,2081,App Notification,Positive,151.26645145630354
1237,2082,Email,Positive,315.00958728528883
1890,2083,Email,Positive,374.44325333294165
1643,2084,App Notification,Negative,147.62461211447712
1285,2085,SMS,Negative,58.302691180118174
1188,2086,SMS,Positive,489.02204320946845
1953,2087,Email,Positive,481.25678681693296
1203,2088,Social Media,Negative,194.15646133990938
1161,2089,Social Media,Positive,157.60167237292717
1333,2090,SMS,Positive,119.57660952394389
1151,2091,App Notification,Negative,359.2155876863289
1855,2092,Email,Negative,389.8812522925669
1250,2093,Email,Positive,239.18103972495064
1593,2094,Email,Positive,159.26423593188588
1536,2095,App Notification,Positive,251.92570223660422
1344,2096,App Notification,Negative,282.36170844748096
1104,2097,Email,Positive,294.53174266671135
1280,2098,Email,Positive,249.51535431846264
1731,2099,App Notification,Positive,51.68018678198435
1157,2100,SMS,Positive,262.3000028729499
1950,2101,Social Media,Positive,206.2723501457772
1600,2102,SMS,Negative,300.45289889523946
1919,2103,SMS,Positive,81.22036331516765
1231,2104,Email,Negative,445.63516732480105
1894,2105,SMS,Negative,443.94845679868797
1422,2106,Email,Positive,303.85194475779525
1204,2107,App Notification,Positive,381.7038519765547
1769,2108,SMS,Positive,247.05668327655246
1673,2109,Email,Negative,315.63492993147787
1527,2110,Social Media,Negative,327.9533813920877
1175,2111,Email,Negative,209.24986284109963
1151,2112,Email,Positive,482.3924779841595
1945,2113,Social Media,Positive,321.17166329728974
1129,2114,Email,Negative,495.73918229864444
1476,2115,Email,Negative,244.56684566211484
1038,2116,Social Media,Negative,64.54434541438026
1358,2117,Email,Positive,186.09664236776644
1208,2118,SMS,Negative,342.85447949257485
1442,2119,Email,Positive,459.65457403366884
1662,2120,SMS,Positive,326.82390988946565
1523,2121,Social Media,Positive,262.2936494275049
1076,2122,SMS,Positive,86.33436754844126
1580,2123,Social Media,Negative,115.14037620968699
1142,2124,Email,Positive,74.06122084340981
1500,2125,Email,Positive,370.0320779514219
1059,2126,Social Media,Positive,423.99112967143844
1319,2127,SMS,Positive,123.99752813824784
1897,2128,SMS,Negative,196.3545553190779
1965,2129,SMS,Negative,265.59844559508656
1831,2130,SMS,Positive,114.25394255980034
1163,2131,Email,Positive,237.28608524483457
1214,2132,SMS,Negative,485.07444866844673
1268,2133,App Notification,Negative,373.61668002965433
1769,2134,Social Media,Negative,125.11930579237554
1887,2135,SMS,Positive,94.46655541129974
1772,2136,Social Media,Negative,250.31789889508812
1039,2137,Social Media,Positive,494.5780073617556
1975,2138,Email,Positive,406.9771575951585
1447,2139,Social Media,Positive,181.9055354576507
1038,2140,SMS,Negative,61.82631881757493
1674,2141,App Notification,Positive,235.0800142801741
1952,2142,SMS,Positive,122.24178893162917
1552,2143,Email,Positive,131.1263875597336
1172,2144,SMS,Positive,123.0341719281673
1161,2145,Social Media,Negative,373.82344678644677
1914,2146,App Notification,Positive,66.1286354942074
1234,2147,SMS,Negative,304.1297901554469
1381,2148,Social Media,Negative,388.6343977071423
1729,2149,SMS,Positive,120.3841074276463
1809,2150,App Notification,Positive,451.8189552477885
1874,2151,SMS,Negative,85.16049345812922
1016,2152,SMS,Positive,357.21770308374687
1112,2153,Social Media,Negative,127.38400743639026
1034,2154,App Notification,Negative,412.7143053198282
1203,2155,Social Media,Positive,307.129011235791
1162,2156,Email,Positive,315.14262885919203
1356,2157,Social Media,Positive,205.71013289551226
1261,2158,App Notification,Positive,177.46822968231072
1435,2159,Social Media,Negative,258.49448130443056
1073,2160,SMS,Positive,390.971197542296
1810,2161,App Notification,Positive,125.69891340389833
1406,2162,App Notification,Positive,417.32126121977603
1722,2163,SMS,Negative,265.92705442481247
1115,2164,Email,Negative,253.49628498061057
1170,2165,Email,Negative,57.46924175738553
1436,2166,Email,Positive,105.88786496185756
1583,2167,SMS,Positive,244.3877008694044
1584,2168,Email,Negative,491.5843000784818
1450,2169,SMS,Positive,162.56736580053385
1864,2170,App Notification,Positive,54.61495613916165
1193,2171,SMS,Positive,246.1302552137405
1417,2172,Email,Positive,57.179294631905194
1930,2173,Social Media,Positive,201.29968320872612
1465,2174,Email,Positive,209.32506063094718
1666,2175,App Notification,Positive,51.0589021391746
1496,2176,App Notification,Negative,400.80558066175246
1747,2177,App Notification,Negative,460.7832049486748
1666,2178,Email,Negative,499.4422043026867
1997,2179,SMS,Positive,278.95171816172314
1447,2180,SMS,Positive,187.97860143192025
1806,2181,Social Media,Negative,372.8636313325309
1187,2182,SMS,Positive,381.40828209382096
1208,2183,Social Media,Positive,220.63474630141056
1072,2184,App Notification,Positive,304.51337880257086
1095,2185,Social Media,Positive,419.79674388585994
1918,2186,Social Media,Negative,135.1285074708754
1845,2187,Social Media,Positive,59.21280767286219
1522,2188,Email,Negative,292.8634295627519
1003,2189,App Notification,Negative,348.976503987038
1050,2190,Email,Negative,308.7378495866527
1293,2191,App Notification,Negative,318.30993368728025
1562,2192,Email,Positive,226.89178958578188
1559,2193,Email,Negative,343.1726273887172
1975,2194,App Notification,Positive,69.26502370529428
1803,2195,App Notification,Positive,118.03308900225721
1280,2196,SMS,Negative,250.16375976744905
1132,2197,Social Media,Positive,474.34464251286767
1841,2198,App Notification,Negative,340.02137851379183
1580,2199,SMS,Positive,209.8753285061854
1872,2200,Email,Negative,256.0816495116893
1337,2201,Social Media,Positive,430.5354911265862
1886,2202,Social Media,Positive,294.1113519573039
1022,2203,SMS,Positive,71.54008532318875
1485,2204,Email,Negative,237.58960003099295
1525,2205,App Notification,Negative,224.61341988876865
1691,2206,SMS,Positive,454.9504024487726
1086,2207,Social Media,Positive,187.4353480769699
1892,2208,Email,Negative,79.11194170929801
1047,2209,Email,Negative,209.66956820367562
1866,2210,SMS,Positive,69.75392260894286
1824,2211,SMS,Positive,424.5310974518367
1672,2212,SMS,Positive,315.59310383766683
1805,2213,Email,Positive,261.2192929596482
1448,2214,App Notification,Positive,211.93026788131488
1517,2215,App Notification,Positive,237.94553944813995
1660,2216,Social Media,Positive,404.528460804884
1026,2217,Email,Positive,131.00663749118445
1324,2218,App Notification,Positive,82.14744322023054
1474,2219,Email,Positive,302.77624119088983
1505,2220,Email,Positive,436.50779637400456
1491,2221,Email,Positive,303.0065566054266
1645,2222,SMS,Positive,408.26976488060865
1807,2223,App Notification,Negative,451.74159036417404
1152,2224,SMS,Positive,84.59953269660014
1498,2225,Social Media,Negative,315.13107415342324
1836,2226,Email,Positive,424.74069957028576
1701,2227,Email,Positive,339.5929154510318
1078,2228,Social Media,Negative,316.1923912364619
1045,2229,App Notification,Positive,404.63405567787606
1431,2230,Email,Positive,368.26880447762875
1421,2231,Email,Positive,275.7302643792789
1572,2232,App Notification,Positive,69.81502574189149
1592,2233,Social Media,Positive,326.0016937747703
1272,2234,Social Media,Positive,145.9288504991726
1559,2235,App Notification,Negative,164.3388681776022
1032,2236,App Notification,Positive,355.7947777207843
1529,2237,Social Media,Positive,253.8927493759666
1035,2238,Social Media,Positive,372.55096915831274
1821,2239,Email,Positive,226.6514589250732
1898,2240,Social Media,Negative,441.5142516751529
1088,2241,Social Media,Negative,242.1807391416594
1866,2242,SMS,Negative,272.2205319351568
1876,2243,SMS,Positive,106.82155767388112
1659,2244,Social Media,Positive,276.6042766502708
1611,2245,App Notification,Negative,157.91012733898827
1874,2246,Social Media,Positive,393.3413702655905
1030,2247,App Notification,Positive,371.32005889393923
1020,2248,SMS,Positive,57.12942249758935
1639,2249,App Notification,Positive,272.21545601104896
1356,2250,Social Media,Negative,70.42730062829304
1289,2251,SMS,Positive,306.17652351934925
1741,2252,SMS,Negative,455.7375170960381
1184,2253,SMS,Positive,440.22599348019315
1676,2254,Email,Positive,159.71679060978153
1768,2255,SMS,Negative,113.05121684853248
1568,2256,App Notification,Negative,405.979014011659
1310,2257,App Notification,Negative,295.78223846813887
1670,2258,Social Media,Positive,240.7231432667399
1534,2259,Social Media,Positive,414.723951245244
1618,2260,SMS,Negative,163.63017812790034
1613,2261,Email,Negative,151.07375397599208
1368,2262,Social Media,Positive,325.36935083668106
1330,2263,App Notification,Positive,172.66333767465537
1998,2264,App Notification,Positive,242.05558918153815
1815,2265,SMS,Negative,254.6665500797836
1403,2266,Social Media,Negative,142.26070050076248
1356,2267,App Notification,Negative,77.7581319080065
1902,2268,SMS,Negative,395.00510637456506
1098,2269,Social Media,Negative,402.61432759094913
1641,2270,Email,Negative,319.26630966476415
1250,2271,Email,Positive,116.87430113498465
1736,2272,Email,Positive,264.29595376572377
1295,2273,Email,Negative,130.05471404862726
1407,2274,Social Media,Positive,446.5730556800759
1358,2275,Social Media,Negative,363.77987993533395
1969,2276,Email,Positive,64.11945867296973
1621,2277,App Notification,Positive,50.74965915132793
1008,2278,Social Media,Positive,492.69241320525083
1633,2279,SMS,Positive,67.93110506981351
1298,2280,App Notification,Positive,439.6368786127718
1864,2281,App Notification,Positive,480.11703242973283
1562,2282,App Notification,Positive,188.64666827083695
1724,2283,Email,Positive,293.0614521324321
1973,2284,App Notification,Negative,341.3336748563924
1561,2285,Social Media,Positive,284.1920687297795
1342,2286,App Notification,Positive,146.0768738847887
1203,2287,App Notification,Positive,311.5555449087287
1149,2288,SMS,Negative,166.40187949458448
1603,2289,SMS,Positive,124.26004611802279
1602,2290,Social Media,Positive,277.48582709492996
1009,2291,App Notification,Negative,217.3994715549839
1209,2292,Email,Positive,62.33438061758087
1983,2293,SMS,Negative,477.35499776419437
1706,2294,Email,Positive,67.80047737347826
1387,2295,Social Media,Positive,456.3301210042979
1029,2296,Social Media,Positive,135.38134042378755
1468,2297,App Notification,Positive,113.83804530715163
1149,2298,Social Media,Positive,81.12377914134325
1091,2299,App Notification,Positive,241.56712947449768
1712,2300,Email,Negative,314.08811400753734
1363,2301,Email,Negative,456.68056279447126
1296,2302,SMS,Positive,402.6868392951557
1488,2303,SMS,Positive,121.83063497707288
1655,2304,App Notification,Positive,125.47664192254018
1951,2305,Email,Positive,53.67216519129212
1484,2306,Social Media,Positive,359.51968823269385
1580,2307,Email,Negative,57.86567013114904
1653,2308,SMS,Negative,112.34679764480052
1435,2309,Social Media,Negative,335.54696995880516
1013,2310,SMS,Positive,117.62072333765717
1686,2311,Social Media,Positive,118.94753274471024
1783,2312,Email,Positive,155.3014125869774
1358,2313,SMS,Positive,223.36736551697146
1554,2314,Social Media,Positive,53.53974394131485
1579,2315,SMS,Negative,385.72808190586983
1766,2316,Email,Negative,398.2206849047259
1932,2317,SMS,Positive,215.0349033778814
1653,2318,SMS,Positive,409.1557157496875
1040,2319,App Notification,Positive,178.1472335968441
1086,2320,Social Media,Positive,493.56205467634527
1840,2321,App Notification,Positive,228.97950803563373
1407,2322,Social Media,Positive,350.9674393681364
1074,2323,App Notification,Positive,195.1007004939351
1987,2324,Email,Positive,252.87388190652862
1018,2325,App Notification,Positive,340.28795892549437
1978,2326,App Notification,Positive,206.38626333176776
1779,2327,Social Media,Negative,345.4665448454121
1814,2328,App Notification,Positive,115.70665791741395
1609,2329,Social Media,Positive,267.6886480871913
1139,2330,SMS,Positive,172.78660902838806
1130,2331,Email,Negative,464.0127772273995
1925,2332,Email,Negative,421.11666033910984
1185,2333,Social Media,Positive,269.33880309296956
1366,2334,SMS,Negative,254.18752879726097
1173,2335,Email,Negative,425.29514162066323
1178,2336,Email,Negative,360.7025553020872
1866,2337,SMS,Positive,357.49427110047446
1526,2338,App Notification,Positive,296.71453483000107
1810,2339,Social Media,Positive,438.0617859015949
1405,2340,Social Media,Positive,135.27481772150844
1264,2341,App Notification,Negative,437.8487526773183
1347,2342,Social Media,Negative,284.3335146653577
1860,2343,SMS,Negative,329.5973717899747
1038,2344,SMS,Positive,483.0896077730761
1230,2345,Email,Positive,241.02647155045503
1486,2346,App Notification,Positive,350.6144255862959
1976,2347,SMS,Negative,284.95851461013524
1323,2348,Social Media,Negative,469.22262071942976
1056,2349,Email,Positive,269.44049513306624
1451,2350,SMS,Positive,165.25937787043068
1262,2351,App Notification,Positive,267.2298794138979
1513,2352,SMS,Positive,462.54086381747146
1053,2353,Email,Positive,275.3215625556786
1420,2354,Social Media,Negative,115.76353853178409
1969,2355,App Notification,Positive,293.7233990820638
1977,2356,Social Media,Positive,224.4196765340263
1411,2357,SMS,Positive,342.398312472608
1058,2358,App Notification,Positive,158.60840853671846
1429,2359,Email,Positive,195.03196017701967
1446,2360,SMS,Positive,282.4588226183963
1418,2361,Email,Positive,103.2266304093518
1866,2362,SMS,Positive,144.72745783679215
1882,2363,Social Media,Negative,410.60359313316843
1093,2364,Email,Positive,472.64876282176095
1212,2365,Social Media,Negative,486.2908571453195
1569,2366,Social Media,Positive,471.76774598498304
1728,2367,Email,Negative,473.9086794439096
1652,2368,App Notification,Positive,419.4915883132808
1838,2369,Email,Negative,381.02655855030025
1901,2370,SMS,Positive,154.32742115670288
1211,2371,Email,Positive,248.77859226036787
1812,2372,SMS,Positive,229.0845651014306
1132,2373,Email,Positive,378.6545760218433
1165,2374,Social Media,Negative,263.92386099310033
1939,2375,Email,Positive,212.07812970692356
1231,2376,App Notification,Negative,416.3337316828038
1024,2377,Email,Negative,387.4578747112705
1849,2378,SMS,Negative,215.96774475169093
1983,2379,SMS,Positive,238.69433638788615
1398,2380,App Notification,Positive,451.9346831890688
1711,2381,App Notification,Positive,379.705336200264
1844,2382,Social Media,Negative,360.4921627219281
1934,2383,App Notification,Negative,370.2666393178297
1047,2384,Email,Positive,96.03624916854653
1051,2385,SMS,Negative,303.5756810872434
1059,2386,App Notification,Positive,180.95048969719176
1472,2387,App Notification,Negative,88.17478552879021
1790,2388,Email,Negative,378.98017981407537
1452,2389,Social Media,Positive,186.95091782235266
1819,2390,SMS,Negative,189.52626697113004
1853,2391,Social Media,Negative,337.9349460145711
1750,2392,App Notification,Negative,349.8184297805847
1789,2393,SMS,Positive,263.3290987426933
1536,2394,App Notification,Negative,300.41041219000607
1182,2395,Email,Positive,431.999269030745
1238,2396,SMS,Positive,98.18612056154548
1063,2397,Social Media,Positive,79.40771868785873
1320,2398,SMS,Positive,345.3101879770446
1515,2399,App Notification,Negative,321.7148779233445
1819,2400,Email,Positive,133.66554129772265
1628,2401,Email,Negative,284.85446021453936
1927,2402,Social Media,Positive,385.5505356072471
1564,2403,Social Media,Positive,379.2676469818696
1537,2404,App Notification,Positive,318.0753752894781
1611,2405,SMS,Positive,108.70132112947013
1718,2406,Email,Positive,186.80321162960973
1930,2407,Email,Negative,232.60198391084222
1997,2408,App Notification,Positive,404.71381494513696
1730,2409,SMS,Positive,294.71425035484685
1525,2410,SMS,Positive,379.9399768458237
1417,2411,Social Media,Positive,465.5792959624944
1571,2412,Social Media,Negative,330.7654327148015
1664,2413,SMS,Positive,156.71618600856692
1565,2414,App Notification,Negative,112.81138544026288
1766,2415,SMS,Positive,50.244216011825024
1410,2416,SMS,Positive,129.0327443506423
1020,2417,Email,Negative,171.14516747325615
1943,2418,App Notification,Negative,171.40074754627173
1546,2419,App Notification,Negative,350.186870407397
1691,2420,App Notification,Positive,117.60767459701206
1453,2421,App Notification,Positive,245.9556071919488
1482,2422,Social Media,Negative,52.20861263033374
1153,2423,Social Media,Positive,167.52270410688686
1654,2424,Email,Positive,68.47454400866704
1004,2425,Social Media,Positive,369.3018709916093
1985,2426,App Notification,Negative,209.4378848379013
1672,2427,SMS,Negative,266.04338188902295
1920,2428,Email,Positive,392.6539155699533
1632,2429,SMS,Negative,438.31536884200045
1720,2430,Social Media,Positive,282.5030760150372
1947,2431,App Notification,Negative,342.39721702349897
1683,2432,Email,Positive,381.19220969122773
1787,2433,Social Media,Negative,178.39125358082282
1745,2434,SMS,Positive,368.2675150095214
1311,2435,SMS,Positive,344.1557341010889
1321,2436,App Notification,Negative,249.37898248615593
1630,2437,Social Media,Positive,203.34167988174062
1519,2438,Email,Positive,488.1467255239739
1850,2439,Email,Positive,493.8433754339624
1063,2440,Email,Negative,362.79787262700137
1668,2441,SMS,Negative,222.87273896929185
1431,2442,Social Media,Negative,388.19101687369175
1889,2443,Email,Negative,355.65774073534294
1658,2444,Email,Positive,295.2435189481726
1648,2445,Email,Positive,109.32659593090588
1583,2446,Email,Negative,475.9712716875204
1368,2447,Email,Positive,154.74492280444605
1014,2448,Social Media,Negative,226.96639556778166
1481,2449,SMS,Positive,204.08744667071107
1323,2450,App Notification,Positive,119.18987316002756
1318,2451,Social Media,Positive,61.029444840954035
1090,2452,SMS,Positive,468.4108168641044
1933,2453,SMS,Negative,382.76254606474373
1302,2454,Social Media,Positive,59.32125136273179
1268,2455,SMS,Positive,359.49513652608294
1479,2456,SMS,Positive,108.36712751962828
1098,2457,SMS,Positive,375.7960243235904
1367,2458,SMS,Positive,277.3307845944171
1301,2459,Email,Positive,490.0350173108645
1803,2460,Social Media,Positive,244.55964924682306
1009,2461,Social Media,Positive,387.02601189054957
1438,2462,App Notification,Positive,68.58956568233245
1534,2463,Email,Positive,470.99994837676775
1278,2464,Email,Positive,303.1069419660078
1067,2465,Email,Negative,191.39814611967617
1939,2466,App Notification,Positive,107.10181101050833
1132,2467,Social Media,Negative,338.3686035965702
1515,2468,Email,Negative,385.832025879518
1413,2469,Social Media,Positive,88.40035624022124
1104,2470,App Notification,Positive,124.09712680368116
1947,2471,Email,Positive,223.44207626441744
1224,2472,Social Media,Negative,433.2908222450009
1239,2473,SMS,Positive,492.3189834852372
1743,2474,Email,Negative,385.26226712263156
1908,2475,SMS,Negative,52.51057871232332
1117,2476,Email,Negative,456.55589608684215
1529,2477,Social Media,Positive,61.9493054646089
1415,2478,SMS,Positive,453.70699616535705
1416,2479,SMS,Positive,234.64265608012633
1825,2480,SMS,Positive,383.8141906276162
1637,2481,Email,Positive,89.18045782714657
1829,2482,Email,Negative,124.21712566855771
1710,2483,App Notification,Positive,252.84554332180255
1909,2484,Email,Negative,67.32756380326168
1615,2485,SMS,Negative,225.39053225772548
1111,2486,App Notification,Positive,388.38472612768635
1013,2487,Social Media,Positive,344.62078521745434
1777,2488,SMS,Negative,208.29981489534242
1616,2489,SMS,Positive,53.97994064168034
1954,2490,Social Media,Positive,171.35453921712386
1499,2491,Social Media,Positive,399.30303393226524
1806,2492,App Notification,Positive,203.2382733400878
1228,2493,SMS,Negative,219.87359139654956
1685,2494,SMS,Positive,83.38924480865576
1913,2495,Social Media,Positive,320.76076743638174
1402,2496,SMS,Positive,329.8551546681852
1999,2497,SMS,Negative,243.88207557738937
1106,2498,App Notification,Negative,392.25689680686145
1804,2499,Social Media,Positive,444.5896653599227
1238,2500,Email,Positive,387.7424393998062
1002,2501,SMS,Positive,294.9381536927521
1759,2502,App Notification,Negative,471.0607450083598
1950,2503,SMS,Negative,221.99195112744366
1646,2504,App Notification,Positive,344.62597285297716
1326,2505,App Notification,Positive,308.8580704024143
1756,2506,Email,Positive,428.7055367526555
1563,2507,App Notification,Negative,274.816970887027
1437,2508,Social Media,Positive,299.068855011467
1037,2509,App Notification,Positive,254.2160450785706
1574,2510,Email,Negative,113.23310667966568
1831,2511,SMS,Positive,448.8919429779787
1375,2512,App Notification,Positive,437.8209831868582
1005,2513,Email,Negative,366.10638123730337
1713,2514,Social Media,Positive,206.50599702452456
1639,2515,SMS,Negative,209.79186678783722
1307,2516,Email,Negative,66.20027539460294
1633,2517,SMS,Positive,84.94165690586433
1121,2518,Social Media,Negative,281.2089540905407
1171,2519,App Notification,Positive,72.41710567046471
1419,2520,App Notification,Positive,94.64908748449074
1932,2521,Email,Positive,163.04240734677398
1319,2522,Social Media,Positive,218.16136011968126
